data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
48,4,Organic,,190.0,B0D9CGC37H,I Love Gay Porn Magnet 3x10 Bumper Sticker Size Funny I Heart Porn Magnet - Rainbow,N/A,$11.99,,,,False,https://m.media-amazon.com/images/I/61Fx7m5GNpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61Fx7m5GNpL._AC_SL1500_.jpg,,2026-04-23T11:34:49.604364
49,4,Organic,,191.0,B087PC6ZQJ,Magnet More Love Less Hate Gay Pride Rainbow Graphic Car Magnetic Vinyl Bumper Sticker 5'' x 4'',N/A,$5.95,,4.0,2.0,False,https://m.media-amazon.com/images/I/61BZErHpHQL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61BZErHpHQL._AC_SL1500_.jpg,,2026-04-23T11:34:49.608592
50,4,Organic,,192.0,B0G2T1RVMP,"Magnet Gay Unicorn LGBT Pride Flag LGBT I'm Not Gay I'm Super Gay Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51If8NRk0lL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51If8NRk0lL._AC_SL1500_.jpg,,2026-04-23T11:34:49.611598
51,4,Title,,,,Previous1234567Next,,,,,,False,,,,2026-04-23T11:34:49.612290
52,4,Title,,,,Need help?Visit the help sectionorcontact us,,,,,,False,,,,2026-04-23T11:34:49.612478
0,5,Title,,,,ResultsCheck each product page for other buying options.,,,,,,False,,,,2026-04-23T11:35:07.498793
2,5,Organic,,193.0,B07YPT5NCN,"EW Designs Wisconsin State Shaped Gay Pride Rainbow Flag Sticker Decal Vinyl LGBT WI Bumper Sticker Vinyl Sticker Car Truck Decal 5""",N/A,$4.95,,,,False,https://m.media-amazon.com/images/I/31Fa13iB3RL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31Fa13iB3RL._AC_SL1500_.jpg,,2026-04-23T11:35:07.501884
3,5,Organic,,194.0,B0FY5WRC85,"I'm Not Gay But My Butthole is Magnet 5"" Round Fun Gay Friends Lovers Joke Prank Magnets",N/A,$12.95,,,,False,https://m.media-amazon.com/images/I/61PZ1DsyOpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61PZ1DsyOpL._AC_SL1500_.jpg,,2026-04-23T11:35:07.506099
4,5,Organic,,195.0,B086SH5ZF4,"MAGNET Delaware State Shaped Gay Pride Rainbow Flag Sticker Lgbt De Magnetic Vinyl Car Fridge Sticks to any Metal Surface 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/31TH2tcbbGL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31TH2tcbbGL._AC_SL1500_.jpg,,2026-04-23T11:35:07.509667
5,5,Title,,,,More results,,,,,,False,,,,2026-04-23T11:35:07.510216
6,5,Organic,,196.0,B0CG6RCZLP,"MAGNET I Love My Gay Dog Magnetic Sticker Vinyl Waterproof Magnet Decal Car 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51NiPzwG-OL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51NiPzwG-OL._AC_SL1500_.jpg,,2026-04-23T11:35:07.513205
7,5,Organic,,197.0,B0BZGSGL6Y,GTOTd LGBTQ Rainbow Stickers（300Pcs） LGBTQ Accessories Stuff Gifts Lesbian Gay Pride Merch Party Supplies Decor Decals Vinyls for Laptop Waterbottle Phone Man Woman.,N/A,$9.95,,4.6,90.0,False,https://m.media-amazon.com/images/I/91MHn32nXRL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91MHn32nXRL._AC_SL1500_.jpg,,2026-04-23T11:35:07.517036
8,5,Organic,,198.0,B0G2RQPCH3,"Magnet Woke Up Gay Again Magnetic Vinyl Sticker Decal 5""",N/A,$5.95,,,,False,https://m.media-amazon.com/images/I/51zaj9aPy4L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51zaj9aPy4L._AC_SL1500_.jpg,,2026-04-23T11:35:07.520286
9,5,Organic,,199.0,B0B3QTDWR1,100pcs LGBTQ Sticker Rainbow Lesbian Bisexual Pansexual Transgender Stickers for Laptop Graffiti Vinyl Decals Sticker Toys,N/A,$5.99,,4.6,214.0,False,https://m.media-amazon.com/images/I/71s1V-4O2sL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71s1V-4O2sL._AC_SL1500_.jpg,,2026-04-23T11:35:07.524030
